name,lat,lon
아담,37.5329665,127.133800
배부르고행복한집,37.5606278,127.162110
명일샤브샤브칼국수,37.5542360,127.144057
김밥세계,37.5422225,127.139180
전주콩뿌리콩나물국밥,37.5371360,127.135595
여왕벌,37.5493975,127.136556
친구네,37.5363647,127.140357
꼼장어집,37.5376927,127.137316
종로김밥,37.5466296,127.145672
양촌리,37.5348669,127.134426
빌리언박스 강동명일,37.5500100,127.144287
포천빈대떡,37.5406397,127.144337
바로한 국수,37.5311816,127.149727
쭈꾸쭈꾸 쭈꾸미,37.5370021,127.126272
만리장성,37.5493635,127.126507
진수성찬,37.5404195,127.147516
휘스펍,37.5283875,127.135455
(주)이마트천호점수산코너,37.5386065,127.125709
원조왕족발보쌈,37.5483033,127.132085
신라비빔밥 샤브칼국수,37.5246053,127.133740
토담골,37.5379948,127.140937
치킨쇼,37.5321306,127.139829
강동우동가게(원조분식),37.5366145,127.134700
JPK푸드,37.5325066,127.125834
고집,37.5382456,127.126195
자유공간,37.5378780,127.140620
치어스,37.5246415,127.133604
커핀그루나루천호공원점,37.5434451,127.125423
왔노라,37.5427214,127.128194
두꺼비,37.5335140,127.135645
아빠가 만든 스파게티,37.5498181,127.146561
느낌,37.5276814,127.130420
명가호프치킨,37.5358915,127.128510
모곡영양탕,37.5444930,127.131229
춘향이네남원추어탕,37.5397869,127.125564
명륜진사갈비 강동역점,37.5336157,127.133303
윤화돈까스점,37.5342701,127.143985
풍년상회,37.5300627,127.136092
원조할머니보쌈왕족발 상일동본점,37.5499645,127.171808
설옥쌈밥,37.5509020,127.128581
팔광퓨전,37.5367316,127.126441
숯불바베큐꼬레아,37.5469069,127.131980
미소분식,37.5308785,127.123218
이모네김밥집,37.5577467,127.146610
장치봉의 맵꼬만 명태찜,37.5519677,127.134445
미소야,37.5501159,127.146131
린찐,37.5237528,127.130594
오븐마루 명일점,37.5514534,127.142830
매란국죽,37.5340940,127.140489
참맛분식,37.5380020,127.149797
길손식당,37.5338034,127.134650
김대욱 명일술집,37.5501159,127.146131
고흥자연산바다장어전문점,37.5329179,127.136900
우리집피자돈치킨,37.5430102,127.143549
청조다도해수산,37.5254519,127.134047
카페더엘가,37.5469628,127.145876
닐리비스트로,37.5527002,127.154477
마드레,37.5371517,127.152476
채선당,37.5271498,127.121900
틈새라면천호점,37.5379923,127.127088
풍성한맛집,37.5282011,127.124673
대원왕족발,37.5248044,127.132960
남도회관,37.5501159,127.146131
홍어,37.5412223,127.139325
푸주옥,37.5237988,127.129745
북경반점,37.5532318,127.154501
비어페스타,37.5400190,127.127635
헹가레,37.5349926,127.142561
서울생돈까스,37.5510031,127.134873
투다리,37.5404642,127.147810
쌍둥이네소곱창,37.5282827,127.124164
소문난아구찜,37.5332263,127.126899
홍짜장,37.5384000,127.141176
종로빈대떡,37.5524534,127.142899
굴이야기굴국밥,37.5441386,127.141752
명일아구찜,37.5501159,127.146131
참치애난,37.5358659,127.127152
글루와식당,37.5367675,127.149930
깨돌이김밥,37.5400817,127.127940
홍어야놀자,37.5358911,127.144622
어?!쭈꾸미,37.5446576,127.144752
커피에반하다 강동성내점,37.5370563,127.126159
등갈비달인 3호점,37.5362903,127.126339
황토추어탕,37.5250344,127.128605
에이스,37.5385387,127.138132
산오징어,37.5282524,127.135410
청진동해장국,37.5404811,127.141315
고덕옛날손짜장,37.5611061,127.154766
청정어수산,37.5483348,127.143786
암사호프포차,37.5524061,127.129115
황금족발,37.5549126,127.135661
명태어장,37.5359849,127.133715
본죽 강동성심병원점,37.5372091,127.134747
한스델리,37.5397938,127.127566
육해공포차,37.5418231,127.141759
방죽골순대국,37.5486982,127.141319
김밥천국,37.5372091,127.134747
누구나홀딱반한닭 길동역점,37.5370516,127.138492
알Call,37.5368960,127.140562
셀프하우스,37.5325739,127.121728
다래성,37.5425949,127.128510
보릿골강동점,37.5371700,127.152250
광어2마리 18000원,37.5351135,127.139348
중부식당,37.5346918,127.137797
드루니,37.5321215,127.132068
치킨주막(강동구청점),37.5271899,127.126595
한강유황오리,37.5449442,127.130596
고추장구이,37.5479517,127.132231
선사복집,37.5533708,127.128472
저팔게소곱생,37.5480933,127.126279
옛날짜장,37.5462738,127.125835
장터순대국,37.5356907,127.138862
남몌술집,37.5395232,127.127905
새섬오징어,37.5245068,127.133174
오육칠,37.5395877,127.142468
이조식당,37.5447354,127.132078
강동유황오리주물럭,37.5480090,127.129334
긴자 올림픽점,37.5231666,127.131147
양지,37.5402526,127.128246
홍콩반점0410 강동구청점,37.5307788,127.123784
착한낙지,37.5272190,127.148282
힐링차이나,37.5375256,127.133740
할머니 염소탕 ? 탕,37.5391392,127.140781
민호프,37.5432701,127.137089
해장집,37.5477590,127.135365
코지펍(COZY pub),37.5366688,127.126203
풍금밥상,37.5331535,127.143440
예목,37.5384306,127.138087
청국장과 보리밥(강동점),37.5336226,127.150297
후아닝,37.5330500,127.123131
진양야채곱창,37.5535316,127.129762
치킨플러스(천호점),37.5403039,127.122238
생각나니가아끔,37.5612637,127.151348
가야촌유황오리,37.5270644,127.134276
담소사골순대 굽은다리역점,37.5445426,127.142941
족발선생,37.5393533,127.126694
진도식당,37.5393843,127.122847
또래오래 천호점,37.5465442,127.125767
오손도손 연탄 화덕구이,37.5504589,127.172590
본죽(둔촌동점),37.5241720,127.134475
초장집 천호점,37.5390470,127.126603
탑스치킨,37.5468069,127.132716
돈삼식당,37.5484207,127.131802
둔촌동은혜곱창,37.5248044,127.132960
가장맛있는족발,37.5466669,127.144654
김밥천국,37.5259824,127.134987
투다리,37.5477751,127.144712
어리목,37.5312660,127.131648
청담대교,37.5266337,127.132692
둥지오리전문점,37.5508047,127.135077
신소녀낙지세상,37.5370015,127.126838
본죽명일역점,37.5506137,127.144277
왕십리곱창,37.5497935,127.144535
천하일미,37.5246140,127.133978
본가 신의주 찹쌀순대,37.5299867,127.131532
함흥본가면옥,37.5333121,127.138835
(목우촌)봄이네 삼겹살,37.5272719,127.125758
둔촌돼지집,37.5258300,127.134342
안남미가,37.5237403,127.133739
만냥식당,37.5381363,127.135484
주뎅,37.5250558,127.133764
다락,37.5334968,127.134932
스시마에,37.5288589,127.124539
사바사바치킨,37.5522532,127.128821
와카노키친,37.5517454,127.131774
석봉토스트,37.5360294,127.134235
퍼스트그린 에프엔비,37.5417813,127.138964
한방삼계탕,37.5461900,127.144144
봉구스 밥버거,37.5246140,127.133978
전원숯불바베큐,37.5370516,127.138492
펀비어킹홈딜리버리,37.5515239,127.128322
생고기와가마솥순대국,37.5332828,127.132941
미가성,37.5322741,127.140429
펀비어킹 천호공원점,37.5456607,127.126196
24시해장국,37.5421060,127.122218
김밥천국,37.5503058,127.145543
이태원삼겹,37.5246140,127.133978
길동시장낙지마당,37.5374525,127.142351
바삭돈까스,37.5510532,127.130392
명가 생생동태탕,37.5474007,127.133486
베테랑김밥,37.5364577,127.145460
마라홀릭 마라탕 둔촌역점,37.5251094,127.134171
광성소머리국밥,37.5325074,127.141221
옛날보리밥,37.5506230,127.128241
만게츠,37.5390835,127.126185
먹태아저씨,37.5509235,127.141448
이태리 부대찌개(암사역점),37.5500665,127.126260
손으로칼국수,37.5291646,127.141351
포몬스천호점,37.5281908,127.125839
(주)샤브플러스,37.5384900,127.125086
죠샌드위치&커피,37.5261922,127.124308
회전포차,37.5508334,127.125310
순이네닭한마리빈대떡,37.5378169,127.139013
스키마야,37.5384614,127.126557
가빈각,37.5478524,127.132435
굴사냥,37.5521825,127.143374
국수나무 굽은다리역점,37.5466585,127.144167
신흥토종한우부속셀프식당,37.5395680,127.136222
풍뎅이,37.5368265,127.145959
맥그릴치킨,37.5469054,127.141158
통이네,37.5582392,127.169281
안가네등갈비,37.5373283,127.140721
참치락,37.5290686,127.122197
국가대표 큰손감자탕,37.5237403,127.133739
한우암소마을정육식당,37.5296908,127.121723
아남분식,37.5577467,127.146610
삼끼막창,37.5428786,127.124347
숯과닭발,37.5478524,127.132435
찬주네묵은지닭볶음탕,37.5246140,127.133978
헹가래,37.5302698,127.136194
수작카츠 명일,37.5503058,127.145543
주) 갈비촌,37.5252625,127.134228
오늘손칼국수@찜,37.5291274,127.134574
서오릉피자,37.5373481,127.139205
전통춘천닭갈비,37.5339390,127.134300
감미옥,37.5391392,127.140781
진사문닭꼬치,37.5412737,127.141554
어머나,37.5600831,127.151595
신용정육점로스구이,37.5449740,127.128096
토속칼국수,37.5380775,127.139568
부부곱창,37.5371530,127.144160
백년손님서서갈비,37.5359038,127.125399
먹거리식당,37.5319134,127.132825
피자스쿨,37.5367231,127.125955
한솥 둔촌역점,37.5243168,127.133875
고려왕족발,37.5447402,127.143451
또또와칼국수,37.5454369,127.124837
자라봉순대국,37.5485516,127.135650
비틀즈,37.5368435,127.139272
소문난왕족발,37.5333070,127.127261
서울그랜드 외식사업,37.5336062,127.133801
가평식당,37.5373529,127.142758
친정엄마 분식백화점,37.5304661,127.129836
이대성의진면목,37.5339897,127.137196
궁전식당,37.5402937,127.123483
향원,37.5627295,127.160360
암사점 하남돼지집,37.5532537,127.128427
해남땅끝,37.5401647,127.126141
본죽(천호로데오점),37.5378483,127.127009
역전할머니맥주 천호점,37.5391815,127.127260
소문난순대국,37.5400632,127.144211
페리카나,37.5277867,127.124593
술 좋은날,37.5391738,127.126015
크~최고맛난치킨,37.5381654,127.133583
유메,37.5325739,127.121728
후라이드 참 잘하는 집,37.5457504,127.134819
민성막국수,37.5431097,127.143210
미도한식,37.5395604,127.134955
왕대포&오늘통닭 천호점,37.5422519,127.120431
고덕해장국,37.5595914,127.168831
틈새라면 둔촌점,37.5228844,127.133703
연우네숯불갈비,37.5426663,127.144861
대패상회,37.5362656,127.124030
큰마루쌈밥,37.5525555,127.154952
푸지미,37.5361817,127.126757
소문난토종순대국,37.5353532,127.142381
뚝배기,37.5301790,127.136748
미로,37.5335659,127.137512
시찌린,37.5519687,127.155788
천호 닭곰탕,37.5449377,127.128299
권참치,37.5243168,127.133875
등대포차,37.5432669,127.131951
원할머니보쌈족발&박가부대 암사점,37.5535054,127.129027
김밥천국,37.5499394,127.127153
신가네 해물닭갈비,37.5396066,127.125710
큰맘 할매순대국,37.5355227,127.127921
용범이네인계동껍데기암사점,37.5508062,127.125480
아라마크(주)강동경희대병원장례식장,37.5534892,127.157444
우리동네참치정육점,37.5505237,127.128445
우도리정육식당,37.5269108,127.134694
알콜,37.5464907,127.133485
썬더치킨,37.5499194,127.137146
호야커피,37.5231544,127.133952
중앙식당,37.5363103,127.124370
소쿡 한마리 정육식당,37.5501288,127.126995
전주식당,37.5489235,127.125115
백암토종순대,37.5258952,127.132362
싸다김밥(암사역점),37.5514615,127.127699
토속한방삼계탕,37.5332844,127.139367
첨밀밀 양꼬치,37.5503795,127.171470
전주생막걸리,37.5415489,127.137391
금희네꼬치구이,37.5362569,127.123781
술좋은날,37.5370516,127.138492
예솔전주비빔밥,37.5412552,127.125860
한방복돼지,37.5386192,127.146154
장원보쌈족발,37.5404709,127.126334
왕십리왕곱창,37.5466669,127.144654
인정원,37.5332746,127.140069
개성한가손만두,37.5535316,127.129762
강동커피호프,37.5423125,127.131361
암사민물매운탕,37.5479879,127.132107
치킨매니아강동점,37.5358074,127.131248
조개구이클럽 깔레,37.5403696,127.128405
유경식당,37.5391089,127.143530
봉이막국수,37.5446745,127.130053
지젤,37.5335659,127.137512
제주아줌마집,37.5274599,127.135125
교촌치킨 길동역점,37.5373941,127.138413
쿠킹팩토리 둔촌점,37.5302675,127.138140
말로만호프집,37.5604027,127.155228
우양우,37.5358116,127.127413
개수리막국수 암사점,37.5490208,127.126812
섣받탕쭈꾸미(본점),37.5464982,127.142594
맛닭꼬천호점,37.5402073,127.128472
장터순대국,37.5368663,127.142836
멍석갈비,37.5583924,127.169281
장터 순대국 감자탕,37.5290686,127.122197
고석정2층,37.5298714,127.121259
호치킨하우스,37.5532318,127.154501
비비큐,37.5386693,127.134184
추담골남원추어탕,37.5545760,127.130432
상일아구찜탕,37.5462004,127.170362
종로빈대떡,37.5308357,127.121035
삼삼막창1994 천호점,37.5393989,127.126117
뽕신,37.5382270,127.126681
진 커피호프,37.5500804,127.145701
놀부부대찌개 고덕역점,37.5532936,127.155497
별미손칼국수,37.5305384,127.129565
남도아구찜,37.5329545,127.136368
본다이닝,37.5544518,127.128689
퍼플육회,37.5396131,127.128064
달청,37.5283918,127.123237
감성포차,37.5495333,127.127832
조일식당,37.5501076,127.138006
풍자네부엌,37.5259824,127.134987
맛닭꼬(보훈병원점),37.5288472,127.143058
영광굴비식당,37.5287059,127.124425
토담,37.5527751,127.129478
한우곱창 곱사모,37.5321306,127.139829
김밥마을,37.5341437,127.136506
한집포차,37.5400807,127.128879
스시혼,37.5503058,127.145543
대박칡냉면,37.5363103,127.124370
가야,37.5312960,127.136988
역전할머니맥주 길동점,37.5369531,127.137948
행복한식탁,37.5517902,127.132011
은혜집밥,37.5483876,127.144838
옐로우코코넛,37.5248497,127.132756
진정한족발,37.5360834,127.125987
고고스빨간오뎅,37.5380739,127.142635
호남식당,37.5329232,127.132160
본죽&비빔밥(굽은다리역점),37.5466585,127.144167
유은자(眞)참숯과닭발,37.5488293,127.171783
밥&죽,37.5369379,127.135516
옛날 밥상,37.5457129,127.143837
서울식당,37.5465095,127.132828
사계절잔치집,37.5335658,127.145183
참나무본가 천호본점,37.5437069,127.124903
삼대냉면명일점,37.5503315,127.146664
맛있는닭한마리,37.5334968,127.134932
무창포쭈꾸미,37.5278548,127.144131
좋은날 멸치국수,37.5475896,127.133769
뭉치네국수전문점,37.5287395,127.142719
맥주하우스,37.5341437,127.136506
내사랑닭발,37.5280004,127.135239
BHC 천호점,37.5464176,127.134412
개성만두,37.5606580,127.152943
키아네,37.5374072,127.142554
감탄 명일점,37.5503058,127.145543
중경해선 훠궈,37.5367950,127.126158
한남동 그집,37.5394524,127.126706
지호한방삼계탕,37.5536591,127.128506
초이스커피숍,37.5508062,127.125480
임꺽정민물장어,37.5289554,127.135286
난바우동 천호점,37.5435445,127.141264
바다본가,37.5255209,127.128651
장원보쌈,37.5337926,127.143962
조게찜터,37.5540897,127.130250
영애호프,37.5302698,127.136194
힐링호프,37.5322838,127.123515
먹거리해결사,37.5399376,127.143713
119닭발,37.5449987,127.130178
와사비,37.5532936,127.155497
신가네약초백숙,37.5479212,127.143049
솔향기,37.5417997,127.122105
스시유,37.5268135,127.133031
개나리아구찜 강동점,37.5501713,127.137441
만칼홍두깨칼국수,37.5351637,127.142584
프랭크버거 강동역점,37.5369379,127.135516
돈가네옛날김치돼지찌개,37.5255209,127.128651
남도향백반,37.5260934,127.132453
별미아구찜,37.5363418,127.128703
둔촌정육식당,37.5281446,127.135206
충성 칡 냉면,37.5463186,127.134356
미식가박스,37.5425957,127.143616
화로와갈비,37.5360437,127.137460
큰손칼국수,37.5478300,127.143966
청담치킨,37.5498414,127.126180
독도쭈꾸미2,37.5368758,127.126441
고기감성,37.5395140,127.128041
명일호프,37.5475682,127.144406
포차포차,37.5466665,127.144982
불닭발,37.5416454,127.147100
고덕명가돈까스,37.5601242,127.154673
육대장 강동성심병원점,37.5370370,127.135550
쌍둥이집,37.5472471,127.133882
고우리수산,37.5360437,127.137460
꼬마노리터,37.5379923,127.127088
더 상추(the 상추),37.5459294,127.143623
한국 통닭,37.5385069,127.126127
네네치킨,37.5358387,127.127288
신당동곱창,37.5422563,127.133251
고향맛,37.5347599,127.133430
둘둘치킨,37.5329335,127.122509
길동닭발,37.5366077,127.140561
짝태 & 노가리,37.5390471,127.126479
별곱창 이야기,37.5360437,127.137460
행복한밥상,37.5474515,127.128281
BBQ치킨,37.5488120,127.136374
진칼국수,37.5502960,127.138652
산성식당,37.5263474,127.146380
원조 대구뽈테기 전문,37.5297565,127.135978
옛날식당,37.5519856,127.134581
모나코,37.5493149,127.129789
홍어사랑,37.5468069,127.132716
시영 맛나 김밥,37.5499092,127.172702
찬스호프,37.5497570,127.137338
또올레 묵은지찌개손칼국수,37.5499825,127.137055
당산오돌 길동점,37.5362066,127.136827
술이오,37.5505794,127.126951
바니커피호프,37.5486860,127.143933
고향산천,37.5421768,127.123372
초밥집 스시송,37.5355664,127.137278
푸드그룹참한(주),37.5278384,127.142808
제주 탐하리,37.5407794,127.140501
옥산가 한식부폐,37.5393980,127.126977
먹거리장터,37.5607025,127.153384
목포식당,37.5432898,127.127403
서울면옥,37.5539062,127.155543
bhc 천호역점,37.5361289,127.125603
도원한우,37.5263040,127.145011
춘천닭갈비,37.5321306,127.139829
순이네,37.5355227,127.127921
빛고을 두루치기,37.5325273,127.139626
우당,37.5542259,127.129277
천호집,37.5473465,127.133656
포장마차,37.5472471,127.133882
씨네일레븐유통,37.5366067,127.125321
송가네 숯불갈비,37.5451802,127.129047
맨날술이야,37.5359729,127.136385
옥돌구이 생삽겹살,37.5590108,127.151694
본죽 암사롯데팰리스점,37.5544384,127.140515
장충동 한방족발,37.5333515,127.127748
사쿠라,37.5280486,127.124006
고향식당,37.5524061,127.129115
전통,37.5339579,127.133462
대가코다리,37.5394177,127.125371
보드람치킨암사점,37.5514615,127.127699
코스닥호프,37.5329179,127.136900
마구로참치,37.5473465,127.133656
군산아구찜탕,37.5604027,127.155228
분홍다이닝,37.5386134,127.127655
그림커피호프,37.5447402,127.143451
마당식당,37.5487501,127.135390
엄마손만두,37.5424370,127.124459
차고집냉면,37.5429106,127.143979
철판살롱,37.5359853,127.125048
딜,37.5404195,127.147516
블랙,37.5251094,127.134171
혜성커피숍,37.5408977,127.139494
천하일미감자탕,37.5252230,127.129193
강동KD부대찌게 나눔터,37.5364646,127.123318
짬뽕바이브,37.5411496,127.123484
아벡데 프리츠,37.5367284,127.137518
시월애,37.5241546,127.133886
오늘도 넌 곱대,37.5533708,127.128472
신의주찹쌀순대고덕역점,37.5522944,127.154782
토마토,37.5532936,127.155497
치킨학교,37.5283418,127.136032
유진호프,37.5373631,127.133955
태자네식당,37.5512191,127.135145
수제두붓집,37.5502913,127.126713
생각대로 고덕상일지사,37.5499092,127.172702
카레식당 이토야 암사동직영점,37.5491293,127.126417
명진커피호프,37.5422860,127.130875
두꺼비 식당,37.5295851,127.143773
명동찌개마을,37.5389203,127.127192
두찜 강동길동점,37.5374267,127.141310
참치향기,37.5500180,127.172227
동대문엽기떡볶이,37.5503678,127.146449
천호해장국,37.5427157,127.125093
호남아제,37.5497562,127.129960
굽네치킨(명일점),37.5475585,127.144995
유진커피호프,37.5494450,127.126066
맛조아,37.5379688,127.123773
도시락yea!,37.5431456,127.127448
청정바다,37.5327845,127.127147
운삐아또,37.5322741,127.140429
길동치킨맨,37.5368663,127.142836
목화,37.5481820,127.135762
노군꼬치,37.5359924,127.126802
청계천식당,37.5424571,127.130932
천호1동점 굽네치킨,37.5464519,127.135963
네네치킨암사2점,37.5540544,127.137583
고향집,37.5326015,127.129749
델리푸드,37.5314561,127.130788
작곡가라이브까페,37.5315697,127.141774
광화문 물레방아,37.5512453,127.143587
이모네 밥집,37.5429245,127.131939
방주골,37.5610769,127.156407
엄마순대국,37.5366219,127.136137
명일탄,37.5514534,127.142830
중앙생돈까스,37.5314561,127.130788
궁전,37.5288920,127.135569
메가엠지씨커피 길동초점,37.5372768,127.146107
창,37.5389238,127.140102
지도리치킨,37.5350181,127.127943
차돌마당,37.5222723,127.133204
화닭화닭,37.5518710,127.132283
왕대박포장마차,37.5327032,127.127351
홍매,37.5506166,127.125774
한방숯불바베큐,37.5517399,127.144347
산장가든,37.5323995,127.148428
동남스프링,37.5324803,127.148666
암사곱창,37.5505237,127.128445
Rui 루이,37.5536238,127.127805
전주남문토종순대국 둔촌점,37.5337476,127.143848
오태식해바라기치킨 길동점,37.5360437,127.137460
황실짜장,37.5505794,127.126951
스시야미,37.5396852,127.128007
어무이,37.5341081,127.136133
길커피호프,37.5521107,127.135441
임태연닭발,37.5277576,127.134775
피짜이올라,37.5482687,127.146309
성자네 면이야기,37.5419713,127.130240
길동점 한신포차,37.5362066,127.136827
핫떡,37.5501452,127.128534
와글와글별난양평해장국,37.5399100,127.128415
빨간꼼장어,37.5288026,127.134947
암사3동점 굽네치킨,37.5521966,127.139108
호식이두마리치킨(성내점),37.5278790,127.130974
또바기치킨길동점,37.5374267,127.141310
힐호프(HILL HOF),37.5366272,127.131363
금마루,37.5377703,127.124010
굽네치킨 성내2동점,37.5355227,127.127921
짜장열차,37.5487501,127.135390
본죽(암사역점),37.5496139,127.128262
굽네치킨(상일점),37.5500907,127.171786
고려왕족발,37.5517569,127.129488
한솥도시락,37.5367947,127.134723
피자마루 성내점,37.5314506,127.127586
시골식당,37.5425385,127.130626
건프리,37.5366077,127.140561
성내포차,37.5328005,127.129037
우리마을,37.5385391,127.137748
동대문엽기떡볶이,37.5384000,127.141176
산골순대국,37.5668488,127.172005
호치킨하우스,37.5357484,127.127537
치킨매니아(굽은다리역점),37.5466585,127.144167
조선감저,37.5530503,127.155485
연아분식,37.5422830,127.133568
미소야 강동점,37.5369379,127.135516
양철북강동구청점,37.5278116,127.126652
김밥천국,37.5435889,127.141842
이찌방 이야기,37.5356843,127.136588
美食美客(미식미객),37.5381363,127.135484
새벽네시,37.5508334,127.125310
부자집 밥상,37.5501546,127.128195
나주관,37.5241931,127.131669
명일호프,37.5512728,127.143123
미방,37.5360437,127.137460
토담골 멸치국수,37.5394847,127.138111
팔오수산,37.5505893,127.126046
뷔페 미도리,37.5625826,127.162386
갈비병장,37.5381443,127.136321
본도시락길동점,37.5347974,127.139981
삼락생고기,37.5420450,127.144486
(주)한농푸드시스템 강동점,37.5361356,127.135888
일미리금계찜닭,37.5361289,127.125603
마포갈비,37.5371237,127.146050
홍가네,37.5416116,127.129674
펀비어킹,37.5361294,127.125128
백두산한방왕족발,37.5515048,127.129329
해왕 조개전문,37.5273341,127.134842
준스피자,37.5398526,127.146972
조종골 순대국감자탕,37.5488470,127.171998
완미족발 암사점,37.5509057,127.125084
노랑통닭 명일점,37.5492764,127.147431
정가네순대국,37.5273341,127.134842
영지네보쌈,37.5278275,127.144380
쪼아쪼아,37.5341437,127.136506
와고참숯갈비,37.5395159,127.126287
포메인 고덕점,37.5519687,127.155788
한우소머리국밥,37.5400632,127.144211
명인만두강동구청점,37.5305192,127.122188
미스박떡볶이,37.5397211,127.143950
선가커피호프,37.5385387,127.138132
행복해(海),37.5469548,127.144994
현대커피호프,37.5481196,127.135185
전주식당,37.5355664,127.137278
신사골감자탕 둔촌점,37.5297862,127.133534
모던바,37.5390470,127.126603
짜짜루짜장나라,37.5480481,127.126483
화이트엔젤,37.5393980,127.126977
공릉동 멸치국수,37.5481817,127.127863
대아한우정육식당,37.5340454,127.127591
엄마솜씨,37.5435445,127.141264
객주,37.5483040,127.131406
탄다 타,37.5269108,127.134694
군선생,37.5360437,127.137460
비에이치씨(BHC)치킨(성내점),37.5333001,127.133529
피자마루(둔촌점),37.5344675,127.144619
마부 마라탕,37.5366688,127.126203
대감보쌈,37.5327594,127.141448
고수라김밥,37.5367256,127.139928
뮬(MUL),37.5512545,127.143429
크로플랩 앤 카페 살구,37.5233092,127.132505
지리산,37.5486124,127.129573
돌판위에곱창,37.5466802,127.133236
천호역로데오점 백다방,37.5391550,127.126728
천호3동점 굽네치킨,37.5416553,127.130828
마실주점,37.5425213,127.145506
싸이언,37.5382587,127.138743
청주식당,37.5417916,127.129844
우마이타코야끼,37.5378828,127.136502
욱이네,37.5467783,127.134141
천호커피호프,37.5421122,127.124877
생선구이,37.5474609,127.127907
또래오래치킨 강일점,37.5607069,127.176247
옹끌,37.5396852,127.128007
전주전집,37.5274599,127.135125
헬로피쉬 암사점,37.5487031,127.129030
더두툼생고기,37.5507931,127.172014
그램그램(둔촌역점),37.5292447,127.134371
마천아구,37.5466585,127.144167
고향보리밥,37.5505761,127.129984
88켄터키 치킨,37.5364839,127.146094
양지치킨,37.5398472,127.128189
녹두장군3,37.5393159,127.127939
커피향기,37.5363095,127.125128
다락,37.5511388,127.142229
하루엔소쿠 길동점,37.5384000,127.141176
오키오키국물떡볶이n냉면,37.5258854,127.133143
가리미 김밥,37.5343551,127.140648
또바기치킨호프,37.5343832,127.131834
허수아비,37.5552945,127.140358
인생닭강정 강동롯데캐슬점,37.5552945,127.140358
또봉이 통닭 고덕1동점,37.5599629,127.153983
친구네,37.5258039,127.133516
포스타둔촌점,37.5339729,127.143815
초콜렛,37.5382587,127.138743
59피자,37.5466665,127.144982
오목이네,37.5393409,127.129783
암사곱창,37.5500842,127.126565
대구마루 생막창,37.5400336,127.122328
부자국수 부자냉면,37.5400632,127.144211
아지네포차(순수치킨길동점),37.5445408,127.144480
종로빈대떡(길동점),37.5360437,127.137460
알뚝,37.5355664,127.137278
쭈꾸미포차,37.5368850,127.126283
전보다맛있는집,37.5426750,127.129416
매머드 익스프레스 천호점,37.5394359,127.125178
강동빈대떡,37.5334788,127.126662
피자엠소마 강동점,37.5423532,127.142982
계절식당,37.5407825,127.129763
정(情)식당,37.5535999,127.155520
청록,37.5409355,127.129978
돼지꿈,37.5480775,127.132605
곱분이곱창,37.5366077,127.140561
통닭사랑,37.5441549,127.127268
생생풍천장어,37.5502250,127.172363
이쁜연어,37.5290686,127.122197
우렁각시,37.5338186,127.137151
카레야상,37.5367231,127.125955
놀부보쌈족발삼겹본능공수간 명일점,37.5517950,127.143487
스카이,37.5279965,127.130590
미남포차,37.5287564,127.135897
우노한우곱창,37.5330799,127.137070
쭈꾸쭈꾸 쭈꾸미,37.5370021,127.126272
무진장 숯불화로구이,37.5487118,127.172032
에덴식당,37.5423125,127.131361
종로빈대떡,37.5522974,127.129624
태양식당,37.5400428,127.122068
2PM 레스토랑,37.5525637,127.124928
비비큐(BBQ) 둔촌시장점,37.5273641,127.132184
재성이네 코다리찜앤전골,37.5368960,127.140562
동구밖장작구이,37.5265103,127.145780
차이나송,37.5288472,127.143058
강동식당,37.5292848,127.130694
솥뚜껑삼겹살,37.5459064,127.123888
마포소금구이,37.5408533,127.146442
먹거리집,37.5285536,127.123554
신유림 닭볶음탕,37.5370224,127.140358
농협안심한우마을길동사거리점,37.5327718,127.138608
지도리치킨,37.5380739,127.142635
사미반점 천호로데오점,37.5382270,127.126681
광모네 쭈꾸미,37.5338199,127.136031
네네치킨 강일점,37.5627146,127.177236
사이사이,37.5365980,127.133286
영덕회직판장,37.5280818,127.134889
두메막국수.능이백숙,37.5487848,127.171387
쉼터먹거리,37.5486765,127.144375
멕시카나치킨 천호점,37.5398970,127.132081
성내3동점 굽네치킨,37.5272655,127.131708
교촌치킨길동1호점,37.5411013,127.142550
바'오(Bar' O),37.5251094,127.134171
이효재 만두,37.5222723,127.133204
파파존스 고덕점,37.5490152,127.154503
양꼬치 호호양꼬치,37.5500809,127.129643
하남돼지집,37.5527227,127.143703
강동짬뽕,37.5376927,127.137316
지도리 치킨,37.5466665,127.144982
대승식당,37.5273873,127.135532
으뜸횟집,37.5438760,127.142849
하나참치,37.5516875,127.135237
마마 Stay,37.5497573,127.129009
다원,37.5522101,127.142910
제이바(BAR),37.5352846,127.139427
소백산 생고기전문,37.5643777,127.173663
마음을담는우물,37.5499823,127.171978
쭈신할매의전설,37.5646114,127.174049
추억만들기,37.5273873,127.135532
서울현대요양병원장례식장,37.5422559,127.125285
금별맥주 길동점,37.5370516,127.138492
홍짜장 둔촌점,37.5254065,127.134364
지도리치킨,37.5425012,127.131814
암사 아나고 산꼼장어,37.5506166,127.125774
봉평산골메밀촌,37.5452652,127.141437
마왕족발,37.5394705,127.126548
어가,37.5340032,127.133304
폴라리스,37.5495491,127.172486
선 커피호프,37.5432669,127.131951
미소야 명일점,37.5532318,127.154501
참토우 상일점,37.5468925,127.177663
죠스떡볶이,37.5509117,127.143723
오븐마루(상일점),37.5498110,127.172023
미스사이공 배트남 쌀국수,37.5525183,127.175277
