name,lat,lon
흡연구역,37.5836257,126.913516
흡연구역,37.5666327,126.925987
흡연구역,37.5673402,126.919501
흡연구역,37.5706959,126.912592
흡연구역,37.5637942,126.962356
흡연구역,37.5601628,126.961204
흡연구역,37.5618934,126.963353
흡연구역,37.5663810,126.965502
흡연구역,37.5648045,126.966374
흡연구역,37.5628941,126.965141
흡연구역,37.5599295,126.964237
흡연구역,37.5600193,126.963196
흡연구역,37.5612816,126.966195
흡연구역,37.5699170,126.933760
흡연구역,37.5563126,126.934791
흡연구역,37.5914184,126.940750
흡연구역,37.5574381,126.951472
흡연구역,37.5570574,126.946402
흡연구역,37.5560624,126.938583
흡연구역,37.5612536,126.962991
흡연구역,37.5567461,126.936556
흡연구역,37.5560970,126.935787
